ID,s1_path,s2_path,s1_gain,s2_gain,enr_path
2683,/mnt/data/wsj0.8k/si_et_05/443/443c020n.wav,/mnt/data/wsj0.8k/si_et_05/442/442o0306.wav,2.2455,-2.2455,/mnt/data/wsj0.8k/si_et_05/443/443o030v.wav
2684,/mnt/data/wsj0.8k/si_et_05/445/445o030q.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020q.wav,0.90189,-0.90189,/mnt/data/wsj0.8k/si_et_05/445/445c0201.wav
2685,/mnt/data/wsj0.8k/si_dt_05/421/421a0105.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030b.wav,1.3435,-1.3435,/mnt/data/wsj0.8k/si_dt_05/421/421o030h.wav
2686,/mnt/data/wsj0.8k/si_et_05/444/444c020a.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010i.wav,1.7351,-1.7351,/mnt/data/wsj0.8k/si_et_05/444/444o030h.wav
2687,/mnt/data/wsj0.8k/si_et_05/444/444c020l.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c020v.wav,0.6052,-0.6052,/mnt/data/wsj0.8k/si_et_05/444/444o0314.wav
2688,/mnt/data/wsj0.8k/si_dt_05/050/050a050j.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c0101.wav,0.72455,-0.72455,/mnt/data/wsj0.8k/si_dt_05/050/050c010z.wav
2689,/mnt/data/wsj0.8k/si_et_05/447/447o0308.wav,/mnt/data/wsj0.8k/si_et_05/445/445o030s.wav,1.9385,-1.9385,/mnt/data/wsj0.8k/si_et_05/447/447o030v.wav
2690,/mnt/data/wsj0.8k/si_dt_05/052/052c010d.wav,/mnt/data/wsj0.8k/si_et_05/443/443o0313.wav,1.5157,-1.5157,/mnt/data/wsj0.8k/si_dt_05/052/052o020e.wav
2691,/mnt/data/wsj0.8k/si_et_05/447/447o0303.wav,/mnt/data/wsj0.8k/si_et_05/446/446o0313.wav,0.63491,-0.63491,/mnt/data/wsj0.8k/si_et_05/447/447o0310.wav
2692,/mnt/data/wsj0.8k/si_dt_05/051/051o020y.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010t.wav,1.0317,-1.0317,/mnt/data/wsj0.8k/si_dt_05/051/051c0101.wav
2693,/mnt/data/wsj0.8k/si_dt_05/420/420c020i.wav,/mnt/data/wsj0.8k/si_et_05/442/442c0214.wav,0.29372,-0.29372,/mnt/data/wsj0.8k/si_dt_05/420/420o030r.wav
2694,/mnt/data/wsj0.8k/si_dt_05/051/051o020d.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0114.wav,0.59081,-0.59081,/mnt/data/wsj0.8k/si_dt_05/051/051c010l.wav
2695,/mnt/data/wsj0.8k/si_et_05/440/440c020d.wav,/mnt/data/wsj0.8k/si_et_05/447/447c0205.wav,0.78777,-0.78777,/mnt/data/wsj0.8k/si_et_05/440/440c020v.wav
2696,/mnt/data/wsj0.8k/si_dt_05/052/052c010m.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010m.wav,0.87479,-0.87479,/mnt/data/wsj0.8k/si_dt_05/052/052c010j.wav
2697,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0109.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o030r.wav,0.84568,-0.84568,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010a.wav
2698,/mnt/data/wsj0.8k/si_et_05/445/445o0308.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o0303.wav,0.10304,-0.10304,/mnt/data/wsj0.8k/si_et_05/445/445o030m.wav
2699,/mnt/data/wsj0.8k/si_dt_05/053/053o0211.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0215.wav,1.6486,-1.6486,/mnt/data/wsj0.8k/si_dt_05/053/053a050b.wav
2700,/mnt/data/wsj0.8k/si_et_05/440/440c020b.wav,/mnt/data/wsj0.8k/si_et_05/447/447o030q.wav,0.36449,-0.36449,/mnt/data/wsj0.8k/si_et_05/440/440o030b.wav
2701,/mnt/data/wsj0.8k/si_et_05/446/446c020u.wav,/mnt/data/wsj0.8k/si_et_05/442/442o0302.wav,1.2468,-1.2468,/mnt/data/wsj0.8k/si_et_05/446/446o0317.wav
2702,/mnt/data/wsj0.8k/si_et_05/445/445o030c.wav,/mnt/data/wsj0.8k/si_et_05/447/447o0310.wav,2.1823,-2.1823,/mnt/data/wsj0.8k/si_et_05/445/445o030k.wav
2703,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0109.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0110.wav,0.77308,-0.77308,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0104.wav
2704,/mnt/data/wsj0.8k/si_dt_05/420/420c020x.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010f.wav,1.9752,-1.9752,/mnt/data/wsj0.8k/si_dt_05/420/420c0207.wav
2705,/mnt/data/wsj0.8k/si_dt_05/423/423c0216.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a0513.wav,0.54572,-0.54572,/mnt/data/wsj0.8k/si_dt_05/423/423a010b.wav
2706,/mnt/data/wsj0.8k/si_dt_05/422/422o0304.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020i.wav,0.82888,-0.82888,/mnt/data/wsj0.8k/si_dt_05/422/422a010q.wav
2707,/mnt/data/wsj0.8k/si_dt_05/421/421o0310.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010a.wav,2.2765,-2.2765,/mnt/data/wsj0.8k/si_dt_05/421/421c0205.wav
2708,/mnt/data/wsj0.8k/si_dt_05/423/423c020o.wav,/mnt/data/wsj0.8k/si_dt_05/421/421a010f.wav,0.94621,-0.94621,/mnt/data/wsj0.8k/si_dt_05/423/423c020r.wav
2709,/mnt/data/wsj0.8k/si_dt_05/053/053o020g.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c010m.wav,0.95419,-0.95419,/mnt/data/wsj0.8k/si_dt_05/053/053o020c.wav
2710,/mnt/data/wsj0.8k/si_dt_05/420/420o030k.wav,/mnt/data/wsj0.8k/si_et_05/446/446o0315.wav,1.791,-1.791,/mnt/data/wsj0.8k/si_dt_05/420/420a0107.wav
2711,/mnt/data/wsj0.8k/si_et_05/440/440c0211.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050n.wav,0.29333,-0.29333,/mnt/data/wsj0.8k/si_et_05/440/440o0302.wav
2712,/mnt/data/wsj0.8k/si_dt_05/423/423c020k.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c020o.wav,2.1641,-2.1641,/mnt/data/wsj0.8k/si_dt_05/423/423c020e.wav
2713,/mnt/data/wsj0.8k/si_et_05/441/441o0304.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0107.wav,0.344,-0.344,/mnt/data/wsj0.8k/si_et_05/441/441c020c.wav
2714,/mnt/data/wsj0.8k/si_et_05/442/442o030o.wav,/mnt/data/wsj0.8k/si_et_05/447/447o0304.wav,0.88054,-0.88054,/mnt/data/wsj0.8k/si_et_05/442/442o030f.wav
2715,/mnt/data/wsj0.8k/si_et_05/443/443o030t.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030a.wav,0.34411,-0.34411,/mnt/data/wsj0.8k/si_et_05/443/443c0212.wav
2716,/mnt/data/wsj0.8k/si_et_05/441/441o0314.wav,/mnt/data/wsj0.8k/si_et_05/443/443o0310.wav,1.7799,-1.7799,/mnt/data/wsj0.8k/si_et_05/441/441o030o.wav
2717,/mnt/data/wsj0.8k/si_et_05/445/445c0204.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010t.wav,1.3352,-1.3352,/mnt/data/wsj0.8k/si_et_05/445/445o0307.wav
2718,/mnt/data/wsj0.8k/si_et_05/441/441c0203.wav,/mnt/data/wsj0.8k/si_et_05/447/447o030b.wav,1.4084,-1.4084,/mnt/data/wsj0.8k/si_et_05/441/441c020t.wav
2719,/mnt/data/wsj0.8k/si_et_05/444/444o030g.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0303.wav,1.0793,-1.0793,/mnt/data/wsj0.8k/si_et_05/444/444c0201.wav
2720,/mnt/data/wsj0.8k/si_dt_05/422/422c0215.wav,/mnt/data/wsj0.8k/si_et_05/445/445c0209.wav,0.86279,-0.86279,/mnt/data/wsj0.8k/si_dt_05/422/422o0301.wav
2721,/mnt/data/wsj0.8k/si_dt_05/22g/22go010x.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c020b.wav,0.78493,-0.78493,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010q.wav
2722,/mnt/data/wsj0.8k/si_et_05/441/441c0211.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c0205.wav,0.80667,-0.80667,/mnt/data/wsj0.8k/si_et_05/441/441o030k.wav
2723,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010s.wav,/mnt/data/wsj0.8k/si_et_05/441/441o0301.wav,2.4769,-2.4769,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010a.wav
2724,/mnt/data/wsj0.8k/si_dt_05/422/422c020b.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c020o.wav,1.5462,-1.5462,/mnt/data/wsj0.8k/si_dt_05/422/422c0201.wav
2725,/mnt/data/wsj0.8k/si_et_05/446/446c0211.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030w.wav,2.2807,-2.2807,/mnt/data/wsj0.8k/si_et_05/446/446o030q.wav
2726,/mnt/data/wsj0.8k/si_et_05/441/441c020s.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020y.wav,1.4292,-1.4292,/mnt/data/wsj0.8k/si_et_05/441/441c020b.wav
2727,/mnt/data/wsj0.8k/si_et_05/440/440c0205.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030l.wav,0.63556,-0.63556,/mnt/data/wsj0.8k/si_et_05/440/440o0313.wav
2728,/mnt/data/wsj0.8k/si_et_05/440/440c020v.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o0213.wav,0.15008,-0.15008,/mnt/data/wsj0.8k/si_et_05/440/440o0311.wav
2729,/mnt/data/wsj0.8k/si_dt_05/423/423c0203.wav,/mnt/data/wsj0.8k/si_et_05/441/441o0306.wav,1.0111,-1.0111,/mnt/data/wsj0.8k/si_dt_05/423/423c020f.wav
2730,/mnt/data/wsj0.8k/si_dt_05/423/423o030i.wav,/mnt/data/wsj0.8k/si_et_05/440/440c0201.wav,1.0332,-1.0332,/mnt/data/wsj0.8k/si_dt_05/423/423a010d.wav
2731,/mnt/data/wsj0.8k/si_et_05/445/445c020r.wav,/mnt/data/wsj0.8k/si_dt_05/051/051o020g.wav,0.35358,-0.35358,/mnt/data/wsj0.8k/si_et_05/445/445c0209.wav
2732,/mnt/data/wsj0.8k/si_dt_05/423/423c020l.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010o.wav,0.97849,-0.97849,/mnt/data/wsj0.8k/si_dt_05/423/423a010n.wav
2733,/mnt/data/wsj0.8k/si_et_05/441/441o030y.wav,/mnt/data/wsj0.8k/si_dt_05/051/051a050x.wav,1.3829,-1.3829,/mnt/data/wsj0.8k/si_et_05/441/441c0214.wav
2734,/mnt/data/wsj0.8k/si_et_05/447/447o030x.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o0307.wav,0.70879,-0.70879,/mnt/data/wsj0.8k/si_et_05/447/447o030v.wav
2735,/mnt/data/wsj0.8k/si_et_05/441/441c020y.wav,/mnt/data/wsj0.8k/si_et_05/440/440c0203.wav,1.0339,-1.0339,/mnt/data/wsj0.8k/si_et_05/441/441o0307.wav
2736,/mnt/data/wsj0.8k/si_dt_05/420/420a010n.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030v.wav,2.4734,-2.4734,/mnt/data/wsj0.8k/si_dt_05/420/420c020x.wav
2737,/mnt/data/wsj0.8k/si_et_05/447/447o030z.wav,/mnt/data/wsj0.8k/si_et_05/443/443c0212.wav,2.1498,-2.1498,/mnt/data/wsj0.8k/si_et_05/447/447o030x.wav
2738,/mnt/data/wsj0.8k/si_et_05/445/445c020x.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020k.wav,1.514,-1.514,/mnt/data/wsj0.8k/si_et_05/445/445o030f.wav
2739,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0110.wav,/mnt/data/wsj0.8k/si_dt_05/421/421a010l.wav,1.3474,-1.3474,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0105.wav
2740,/mnt/data/wsj0.8k/si_et_05/446/446c020v.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c0112.wav,2.1838,-2.1838,/mnt/data/wsj0.8k/si_et_05/446/446c020c.wav
2741,/mnt/data/wsj0.8k/si_dt_05/053/053o020r.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c020p.wav,0.68538,-0.68538,/mnt/data/wsj0.8k/si_dt_05/053/053c010m.wav
2742,/mnt/data/wsj0.8k/si_dt_05/053/053o0202.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030l.wav,1.1658,-1.1658,/mnt/data/wsj0.8k/si_dt_05/053/053o0213.wav
2743,/mnt/data/wsj0.8k/si_et_05/440/440o030h.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c010f.wav,2.1946,-2.1946,/mnt/data/wsj0.8k/si_et_05/440/440o030j.wav
2744,/mnt/data/wsj0.8k/si_dt_05/053/053a050x.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020k.wav,2.3552,-2.3552,/mnt/data/wsj0.8k/si_dt_05/053/053a050w.wav
2745,/mnt/data/wsj0.8k/si_dt_05/051/051o0208.wav,/mnt/data/wsj0.8k/si_et_05/447/447o030z.wav,1.2047,-1.2047,/mnt/data/wsj0.8k/si_dt_05/051/051a0512.wav
2746,/mnt/data/wsj0.8k/si_et_05/447/447o0309.wav,/mnt/data/wsj0.8k/si_et_05/443/443o0305.wav,2.0967,-2.0967,/mnt/data/wsj0.8k/si_et_05/447/447c020q.wav
2747,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010p.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030n.wav,2.3181,-2.3181,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0111.wav
2748,/mnt/data/wsj0.8k/si_dt_05/051/051c010n.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o020i.wav,2.1656,-2.1656,/mnt/data/wsj0.8k/si_dt_05/051/051c0111.wav
2749,/mnt/data/wsj0.8k/si_dt_05/050/050a0505.wav,/mnt/data/wsj0.8k/si_et_05/440/440o030d.wav,1.5097,-1.5097,/mnt/data/wsj0.8k/si_dt_05/050/050a050g.wav
2750,/mnt/data/wsj0.8k/si_dt_05/052/052o020x.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020d.wav,0.81524,-0.81524,/mnt/data/wsj0.8k/si_dt_05/052/052a050p.wav
2751,/mnt/data/wsj0.8k/si_dt_05/421/421o030s.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a050k.wav,1.6639,-1.6639,/mnt/data/wsj0.8k/si_dt_05/421/421c0204.wav
2752,/mnt/data/wsj0.8k/si_dt_05/423/423c0206.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0203.wav,0.63481,-0.63481,/mnt/data/wsj0.8k/si_dt_05/423/423a010j.wav
2753,/mnt/data/wsj0.8k/si_et_05/446/446o030i.wav,/mnt/data/wsj0.8k/si_et_05/442/442c0203.wav,1.3338,-1.3338,/mnt/data/wsj0.8k/si_et_05/446/446c020t.wav
2754,/mnt/data/wsj0.8k/si_et_05/447/447c020t.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a0112.wav,1.2106,-1.2106,/mnt/data/wsj0.8k/si_et_05/447/447c0215.wav
2755,/mnt/data/wsj0.8k/si_et_05/440/440o030i.wav,/mnt/data/wsj0.8k/si_et_05/445/445c0203.wav,1.6439,-1.6439,/mnt/data/wsj0.8k/si_et_05/440/440o030q.wav
2756,/mnt/data/wsj0.8k/si_dt_05/051/051o020q.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020i.wav,2.2883,-2.2883,/mnt/data/wsj0.8k/si_dt_05/051/051a050e.wav
2757,/mnt/data/wsj0.8k/si_et_05/445/445o0303.wav,/mnt/data/wsj0.8k/si_et_05/441/441c0216.wav,2.4578,-2.4578,/mnt/data/wsj0.8k/si_et_05/445/445c020h.wav
2758,/mnt/data/wsj0.8k/si_dt_05/050/050o0210.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o0308.wav,0.73403,-0.73403,/mnt/data/wsj0.8k/si_dt_05/050/050o020j.wav
2759,/mnt/data/wsj0.8k/si_dt_05/051/051c010b.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0113.wav,2.2181,-2.2181,/mnt/data/wsj0.8k/si_dt_05/051/051a050y.wav
2760,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010t.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020e.wav,1.2091,-1.2091,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010e.wav
2761,/mnt/data/wsj0.8k/si_et_05/445/445c020i.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030s.wav,1.134,-1.134,/mnt/data/wsj0.8k/si_et_05/445/445c0209.wav
2762,/mnt/data/wsj0.8k/si_dt_05/423/423a010q.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030a.wav,1.6435,-1.6435,/mnt/data/wsj0.8k/si_dt_05/423/423c0212.wav
2763,/mnt/data/wsj0.8k/si_et_05/445/445c020d.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030m.wav,0.78414,-0.78414,/mnt/data/wsj0.8k/si_et_05/445/445c0215.wav
2764,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010v.wav,/mnt/data/wsj0.8k/si_et_05/447/447o0302.wav,2.0527,-2.0527,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0111.wav
2765,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010m.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050o.wav,1.4547,-1.4547,/mnt/data/wsj0.8k/si_dt_05/22g/22go0115.wav
2766,/mnt/data/wsj0.8k/si_et_05/447/447o030b.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010e.wav,1.628,-1.628,/mnt/data/wsj0.8k/si_et_05/447/447o0311.wav
2767,/mnt/data/wsj0.8k/si_dt_05/051/051o0204.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22go010c.wav,0.31973,-0.31973,/mnt/data/wsj0.8k/si_dt_05/051/051c010x.wav
2768,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010d.wav,/mnt/data/wsj0.8k/si_et_05/446/446o0314.wav,2.2995,-2.2995,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010d.wav
2769,/mnt/data/wsj0.8k/si_et_05/445/445c0206.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030b.wav,0.35718,-0.35718,/mnt/data/wsj0.8k/si_et_05/445/445o030r.wav
2770,/mnt/data/wsj0.8k/si_dt_05/050/050o0212.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030t.wav,0.03441,-0.03441,/mnt/data/wsj0.8k/si_dt_05/050/050a050u.wav
2771,/mnt/data/wsj0.8k/si_dt_05/422/422a010v.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o0313.wav,2.1792,-2.1792,/mnt/data/wsj0.8k/si_dt_05/422/422o030g.wav
2772,/mnt/data/wsj0.8k/si_et_05/446/446o030t.wav,/mnt/data/wsj0.8k/si_et_05/445/445c0206.wav,0.73358,-0.73358,/mnt/data/wsj0.8k/si_et_05/446/446c0210.wav
2773,/mnt/data/wsj0.8k/si_et_05/442/442o030x.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a050n.wav,2.1186,-2.1186,/mnt/data/wsj0.8k/si_et_05/442/442o0313.wav
2774,/mnt/data/wsj0.8k/si_dt_05/050/050a0501.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030z.wav,1.7783,-1.7783,/mnt/data/wsj0.8k/si_dt_05/050/050o0207.wav
2775,/mnt/data/wsj0.8k/si_et_05/440/440o030s.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o020h.wav,0.43818,-0.43818,/mnt/data/wsj0.8k/si_et_05/440/440c020j.wav
2776,/mnt/data/wsj0.8k/si_dt_05/22g/22go0114.wav,/mnt/data/wsj0.8k/si_et_05/446/446o0316.wav,0.2207,-0.2207,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010z.wav
2777,/mnt/data/wsj0.8k/si_et_05/446/446c020u.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0104.wav,1.6897,-1.6897,/mnt/data/wsj0.8k/si_et_05/446/446c020y.wav
2778,/mnt/data/wsj0.8k/si_dt_05/422/422a010y.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020f.wav,1.7024,-1.7024,/mnt/data/wsj0.8k/si_dt_05/422/422c020l.wav
2779,/mnt/data/wsj0.8k/si_dt_05/423/423a0101.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c010y.wav,1.9736,-1.9736,/mnt/data/wsj0.8k/si_dt_05/423/423o030b.wav
2780,/mnt/data/wsj0.8k/si_et_05/445/445c0206.wav,/mnt/data/wsj0.8k/si_dt_05/421/421a010c.wav,0.77253,-0.77253,/mnt/data/wsj0.8k/si_et_05/445/445c020u.wav
2781,/mnt/data/wsj0.8k/si_dt_05/051/051a0506.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010l.wav,0.35956,-0.35956,/mnt/data/wsj0.8k/si_dt_05/051/051c0102.wav
2782,/mnt/data/wsj0.8k/si_et_05/446/446o030v.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030f.wav,2.2923,-2.2923,/mnt/data/wsj0.8k/si_et_05/446/446o0317.wav
2783,/mnt/data/wsj0.8k/si_dt_05/422/422a010r.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020h.wav,0.88757,-0.88757,/mnt/data/wsj0.8k/si_dt_05/422/422a010a.wav
2784,/mnt/data/wsj0.8k/si_dt_05/421/421a0108.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c020f.wav,1.3094,-1.3094,/mnt/data/wsj0.8k/si_dt_05/421/421c0208.wav
2785,/mnt/data/wsj0.8k/si_et_05/446/446o030l.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c0203.wav,2.3838,-2.3838,/mnt/data/wsj0.8k/si_et_05/446/446o0313.wav
2786,/mnt/data/wsj0.8k/si_dt_05/053/053c010p.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030j.wav,1.0692,-1.0692,/mnt/data/wsj0.8k/si_dt_05/053/053c0104.wav
2787,/mnt/data/wsj0.8k/si_et_05/440/440o030f.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020a.wav,0.44838,-0.44838,/mnt/data/wsj0.8k/si_et_05/440/440o0306.wav
2788,/mnt/data/wsj0.8k/si_et_05/442/442c020s.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010x.wav,0.5317,-0.5317,/mnt/data/wsj0.8k/si_et_05/442/442o030u.wav
2789,/mnt/data/wsj0.8k/si_dt_05/053/053o020v.wav,/mnt/data/wsj0.8k/si_dt_05/051/051a050h.wav,2.4685,-2.4685,/mnt/data/wsj0.8k/si_dt_05/053/053a050r.wav
2790,/mnt/data/wsj0.8k/si_et_05/441/441o0307.wav,/mnt/data/wsj0.8k/si_et_05/444/444o0314.wav,2.4043,-2.4043,/mnt/data/wsj0.8k/si_et_05/441/441o030p.wav
2791,/mnt/data/wsj0.8k/si_dt_05/051/051o0203.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030n.wav,0.33641,-0.33641,/mnt/data/wsj0.8k/si_dt_05/051/051c010h.wav
2792,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0107.wav,/mnt/data/wsj0.8k/si_et_05/446/446c0204.wav,0.9228,-0.9228,/mnt/data/wsj0.8k/si_dt_05/22g/22go010s.wav
2793,/mnt/data/wsj0.8k/si_dt_05/050/050o0204.wav,/mnt/data/wsj0.8k/si_dt_05/420/420o0309.wav,1.7517,-1.7517,/mnt/data/wsj0.8k/si_dt_05/050/050a050y.wav
2794,/mnt/data/wsj0.8k/si_dt_05/051/051o020t.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020u.wav,0.32723,-0.32723,/mnt/data/wsj0.8k/si_dt_05/051/051o0201.wav
2795,/mnt/data/wsj0.8k/si_dt_05/053/053o020v.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020x.wav,0.86845,-0.86845,/mnt/data/wsj0.8k/si_dt_05/053/053a050v.wav
2796,/mnt/data/wsj0.8k/si_et_05/444/444o0308.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a050m.wav,2.4306,-2.4306,/mnt/data/wsj0.8k/si_et_05/444/444o030q.wav
2797,/mnt/data/wsj0.8k/si_et_05/444/444c0204.wav,/mnt/data/wsj0.8k/si_et_05/446/446c0202.wav,2.4203,-2.4203,/mnt/data/wsj0.8k/si_et_05/444/444c020o.wav
2798,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0112.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o020u.wav,1.3541,-1.3541,/mnt/data/wsj0.8k/si_dt_05/22g/22go0105.wav
2799,/mnt/data/wsj0.8k/si_dt_05/052/052c010n.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020b.wav,0.7985,-0.7985,/mnt/data/wsj0.8k/si_dt_05/052/052a050a.wav
2800,/mnt/data/wsj0.8k/si_dt_05/051/051o0205.wav,/mnt/data/wsj0.8k/si_et_05/447/447o030m.wav,0.46189,-0.46189,/mnt/data/wsj0.8k/si_dt_05/051/051c010u.wav
2801,/mnt/data/wsj0.8k/si_dt_05/423/423c0209.wav,/mnt/data/wsj0.8k/si_dt_05/051/051a050t.wav,1.0887,-1.0887,/mnt/data/wsj0.8k/si_dt_05/423/423c020k.wav
2802,/mnt/data/wsj0.8k/si_dt_05/052/052c010e.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020m.wav,0.33353,-0.33353,/mnt/data/wsj0.8k/si_dt_05/052/052c010r.wav
2803,/mnt/data/wsj0.8k/si_dt_05/052/052c010w.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020q.wav,1.7292,-1.7292,/mnt/data/wsj0.8k/si_dt_05/052/052c0102.wav
2804,/mnt/data/wsj0.8k/si_et_05/446/446c020m.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o030y.wav,0.7527,-0.7527,/mnt/data/wsj0.8k/si_et_05/446/446o0312.wav
2805,/mnt/data/wsj0.8k/si_et_05/447/447c020o.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o0201.wav,1.0818,-1.0818,/mnt/data/wsj0.8k/si_et_05/447/447o030b.wav
2806,/mnt/data/wsj0.8k/si_dt_05/421/421c0210.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o0311.wav,2.2181,-2.2181,/mnt/data/wsj0.8k/si_dt_05/421/421o0302.wav
2807,/mnt/data/wsj0.8k/si_dt_05/423/423c020b.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020o.wav,0.17485,-0.17485,/mnt/data/wsj0.8k/si_dt_05/423/423o030f.wav
2808,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010f.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a050e.wav,1.2138,-1.2138,/mnt/data/wsj0.8k/si_dt_05/22g/22go010c.wav
2809,/mnt/data/wsj0.8k/si_dt_05/053/053o0213.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010m.wav,1.9852,-1.9852,/mnt/data/wsj0.8k/si_dt_05/053/053o020e.wav
2810,/mnt/data/wsj0.8k/si_et_05/444/444o030u.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o0212.wav,0.065688,-0.065688,/mnt/data/wsj0.8k/si_et_05/444/444c0211.wav
